acq_id,registration_datetime,acquisition_datetime,data_ecosystem,instrument,instrument_model,modalities_in_study,operator,data_source,sample_id,sample_type,session_id,primary_kind,primary_file_name,original_name,file_format,file_size_mb,file_count,canonical_path,checksum_present,extended_metadata_present,project_hint,ingest_config,notes
ACQ-20250107-CELL-090,2026-05-14T16:37:07Z,2025-01-07T14:44:14.3233421Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_control,cells,,,ACQ-20250107-CELL-090.czi,HLF_alphasma_10x_control_8.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-090/,Y,Y,PROJ-0007,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / alphasma / control #8)
ACQ-20250107-CELL-091,2026-05-14T16:37:08Z,2025-01-07T14:44:34.6197873Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_control,cells,,,ACQ-20250107-CELL-091.czi,HLF_alphasma_10x_control_9.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-091/,Y,Y,PROJ-0007,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / alphasma / control #9)
ACQ-20250310-CELL-001,2026-05-15T08:16:12Z,2025-03-10T14:52:23.1186589Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn-29a,cells,,,ACQ-20250310-CELL-001.czi,CC-Mn-29a_1.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-001/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn-29a #1)"
ACQ-20250310-CELL-002,2026-05-15T08:16:13Z,2025-03-10T14:55:09.5560525Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn-29a,cells,,,ACQ-20250310-CELL-002.czi,CC-Mn-29a_10.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-002/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn-29a #10)"
ACQ-20250310-CELL-003,2026-05-15T08:16:13Z,2025-03-10T14:52:42.6525379Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn-29a,cells,,,ACQ-20250310-CELL-003.czi,CC-Mn-29a_2.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-003/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn-29a #2)"
ACQ-20250310-CELL-004,2026-05-15T08:16:14Z,2025-03-10T14:53:00.6003302Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn-29a,cells,,,ACQ-20250310-CELL-004.czi,CC-Mn-29a_3.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-004/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn-29a #3)"
ACQ-20250310-CELL-005,2026-05-15T08:16:14Z,2025-03-10T14:53:25.4750044Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn-29a,cells,,,ACQ-20250310-CELL-005.czi,CC-Mn-29a_4.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-005/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn-29a #4)"
ACQ-20250310-CELL-006,2026-05-15T08:16:14Z,2025-03-10T14:53:39.5570245Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn-29a,cells,,,ACQ-20250310-CELL-006.czi,CC-Mn-29a_5.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-006/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn-29a #5)"
ACQ-20250310-CELL-007,2026-05-15T08:16:15Z,2025-03-10T14:53:58.5685503Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn-29a,cells,,,ACQ-20250310-CELL-007.czi,CC-Mn-29a_6.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-007/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn-29a #6)"
ACQ-20250310-CELL-008,2026-05-15T08:16:15Z,2025-03-10T14:54:13.7413659Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn-29a,cells,,,ACQ-20250310-CELL-008.czi,CC-Mn-29a_7.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-008/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn-29a #7)"
ACQ-20250310-CELL-009,2026-05-15T08:16:16Z,2025-03-10T14:54:30.9365803Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn-29a,cells,,,ACQ-20250310-CELL-009.czi,CC-Mn-29a_8.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-009/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn-29a #8)"
ACQ-20250310-CELL-010,2026-05-15T08:16:16Z,2025-03-10T14:54:49.2576132Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn-29a,cells,,,ACQ-20250310-CELL-010.czi,CC-Mn-29a_9.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-010/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn-29a #9)"
ACQ-20250310-CELL-011,2026-05-15T08:16:16Z,2025-03-10T14:47:42.577049Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-011.czi,CC-Mn_1.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-011/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #1)"
ACQ-20250310-CELL-012,2026-05-15T08:16:17Z,2025-03-10T14:50:03.6814378Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-012.czi,CC-Mn_10.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-012/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #10)"
ACQ-20250310-CELL-013,2026-05-15T08:16:17Z,2025-03-10T14:50:22.2266328Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-013.czi,CC-Mn_11.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-013/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #11)"
ACQ-20250310-CELL-014,2026-05-15T08:16:17Z,2025-03-10T14:50:39.2347316Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-014.czi,CC-Mn_12.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-014/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #12)"
ACQ-20250310-CELL-015,2026-05-15T08:16:18Z,2025-03-10T14:48:01.1982961Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-015.czi,CC-Mn_2.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-015/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #2)"
ACQ-20250310-CELL-016,2026-05-15T08:16:18Z,2025-03-10T14:48:17.4918892Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-016.czi,CC-Mn_3.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-016/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #3)"
ACQ-20250310-CELL-017,2026-05-15T08:16:19Z,2025-03-10T14:48:33.2481162Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-017.czi,CC-Mn_4.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-017/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #4)"
ACQ-20250310-CELL-018,2026-05-15T08:16:19Z,2025-03-10T14:48:48.3878891Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-018.czi,CC-Mn_5.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-018/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #5)"
ACQ-20250310-CELL-019,2026-05-15T08:16:19Z,2025-03-10T14:49:04.3552385Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-019.czi,CC-Mn_6.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-019/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #6)"
ACQ-20250310-CELL-020,2026-05-15T08:16:20Z,2025-03-10T14:49:19.1507563Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-020.czi,CC-Mn_7.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-020/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #7)"
ACQ-20250310-CELL-021,2026-05-15T08:16:20Z,2025-03-10T14:49:32.710403Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-021.czi,CC-Mn_8.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-021/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #8)"
ACQ-20250310-CELL-022,2026-05-15T08:16:21Z,2025-03-10T14:49:50.3689659Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CC-Mn,cells,,,ACQ-20250310-CELL-022.czi,CC-Mn_9.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-022/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CC-Mn #9)"
ACQ-20250310-CELL-023,2026-05-15T08:16:21Z,2025-03-10T14:43:00.0370347Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA 29a,cells,,,ACQ-20250310-CELL-023.czi,CS-miRNA 29a_1.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-023/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA 29a #1)"
ACQ-20250310-CELL-024,2026-05-15T08:16:21Z,2025-03-10T14:45:39.2062987Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA 29a,cells,,,ACQ-20250310-CELL-024.czi,CS-miRNA 29a_10.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-024/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA 29a #10)"
ACQ-20250310-CELL-025,2026-05-15T08:16:22Z,2025-03-10T14:43:15.8082747Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA 29a,cells,,,ACQ-20250310-CELL-025.czi,CS-miRNA 29a_2.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-025/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA 29a #2)"
ACQ-20250310-CELL-026,2026-05-15T08:16:22Z,2025-03-10T14:43:29.6961375Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA 29a,cells,,,ACQ-20250310-CELL-026.czi,CS-miRNA 29a_3.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-026/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA 29a #3)"
ACQ-20250310-CELL-027,2026-05-15T08:16:22Z,2025-03-10T14:43:42.9495656Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA 29a,cells,,,ACQ-20250310-CELL-027.czi,CS-miRNA 29a_4.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-027/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA 29a #4)"
ACQ-20250310-CELL-028,2026-05-15T08:16:23Z,2025-03-10T14:43:58.3985562Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA 29a,cells,,,ACQ-20250310-CELL-028.czi,CS-miRNA 29a_5.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-028/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA 29a #5)"
ACQ-20250310-CELL-029,2026-05-15T08:16:23Z,2025-03-10T14:44:13.1760707Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA 29a,cells,,,ACQ-20250310-CELL-029.czi,CS-miRNA 29a_6.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-029/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA 29a #6)"
ACQ-20250310-CELL-030,2026-05-15T08:16:24Z,2025-03-10T14:44:31.1788799Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA 29a,cells,,,ACQ-20250310-CELL-030.czi,CS-miRNA 29a_7.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-030/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA 29a #7)"
ACQ-20250310-CELL-031,2026-05-15T08:16:24Z,2025-03-10T14:45:05.1660595Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA 29a,cells,,,ACQ-20250310-CELL-031.czi,CS-miRNA 29a_8.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-031/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA 29a #8)"
ACQ-20250310-CELL-032,2026-05-15T08:16:24Z,2025-03-10T14:45:21.0483614Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA 29a,cells,,,ACQ-20250310-CELL-032.czi,CS-miRNA 29a_9.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-032/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA 29a #9)"
ACQ-20250310-CELL-033,2026-05-15T08:16:25Z,2025-03-10T14:38:22.3454709Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA control,cells,,,ACQ-20250310-CELL-033.czi,CS-miRNA control_1.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-033/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA control #1)"
ACQ-20250310-CELL-034,2026-05-15T08:16:25Z,2025-03-10T14:40:52.9646283Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA control,cells,,,ACQ-20250310-CELL-034.czi,CS-miRNA control_10.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-034/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA control #10)"
ACQ-20250310-CELL-035,2026-05-15T08:16:26Z,2025-03-10T14:38:51.2790554Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA control,cells,,,ACQ-20250310-CELL-035.czi,CS-miRNA control_2.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-035/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA control #2)"
ACQ-20250310-CELL-036,2026-05-15T08:16:26Z,2025-03-10T14:39:10.5977998Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA control,cells,,,ACQ-20250310-CELL-036.czi,CS-miRNA control_3.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-036/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA control #3)"
ACQ-20250310-CELL-037,2026-05-15T08:16:26Z,2025-03-10T14:39:26.4640879Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA control,cells,,,ACQ-20250310-CELL-037.czi,CS-miRNA control_4.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-037/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA control #4)"
ACQ-20250310-CELL-038,2026-05-15T08:16:27Z,2025-03-10T14:39:44.9442357Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA control,cells,,,ACQ-20250310-CELL-038.czi,CS-miRNA control_5.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-038/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA control #5)"
ACQ-20250310-CELL-039,2026-05-15T08:16:27Z,2025-03-10T14:39:59.2414246Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA control,cells,,,ACQ-20250310-CELL-039.czi,CS-miRNA control_6.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-039/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA control #6)"
ACQ-20250310-CELL-040,2026-05-15T08:16:28Z,2025-03-10T14:40:13.9198498Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA control,cells,,,ACQ-20250310-CELL-040.czi,CS-miRNA control_7.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-040/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA control #7)"
ACQ-20250310-CELL-041,2026-05-15T08:16:28Z,2025-03-10T14:41:20.4091538Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA control,cells,,,ACQ-20250310-CELL-041.czi,CS-miRNA control_8.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-041/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA control #8)"
ACQ-20250310-CELL-042,2026-05-15T08:16:28Z,2025-03-10T14:40:32.8733346Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-miRNA control,cells,,,ACQ-20250310-CELL-042.czi,CS-miRNA control_9.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-042/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-miRNA control #9)"
ACQ-20250310-CELL-043,2026-05-15T08:16:29Z,2025-03-10T14:32:44.8203363Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-vacio,cells,,,ACQ-20250310-CELL-043.czi,CS-vacio_1.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-043/,Y,Y,PROJ-0008,tools/configs/cell_observer_itziar_colageno_perm_TEST.yaml,"TEST INGEST 2026-05-15 - purge after review (Cell Observer cells mode, abbreviated filename: HLF / Colageno_permeabilizado_definitivas / CS-vacio #1)"
